Timestamp,Avg_Conf(%),InferenceTime(ms),TotalLatencyTime(ms),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 06:02:22,76.61,94.8,110.0,6.94,40.2,42.1,20.9
2026-04-15 06:02:22,77.23,86.1,108.3,6.33,39.1,35.4,20.9
2026-04-15 06:02:23,77.12,84.8,97.9,7.56,39.1,35.4,20.9
2026-04-15 06:02:23,76.24,113.3,128.0,6.16,39.7,43.7,20.9
2026-04-15 06:02:23,76.33,88.4,106.7,7.11,40.2,38.2,20.9
2026-04-15 06:02:23,75.54,89.3,114.1,5.9,39.1,31.8,20.9
2026-04-15 06:02:23,76.73,114.1,137.2,5.28,39.1,35.5,20.9
2026-04-15 06:02:23,76.37,90.0,108.7,7.02,39.7,37.9,20.9
2026-04-15 06:02:23,76.58,85.6,108.7,6.1,38.6,32.3,20.9
2026-04-15 06:02:24,76.53,95.5,118.6,5.73,38.0,31.8,21.0
2026-04-15 06:02:24,76.28,87.6,109.3,6.3,38.6,35.4,21.0
2026-04-15 06:02:24,76.55,86.7,109.6,6.03,38.6,32.8,21.0
2026-04-15 06:02:24,76.25,83.9,96.6,7.64,38.0,40.4,21.0
2026-04-15 06:02:24,76.44,89.6,104.5,7.22,38.0,41.1,21.0
2026-04-15 06:02:24,76.38,89.4,111.3,6.01,40.8,30.2,21.0
2026-04-15 06:02:25,76.27,98.8,121.9,5.69,39.7,32.4,21.0
2026-04-15 06:02:25,76.49,85.8,108.9,6.43,38.6,35.5,21.0
2026-04-15 06:02:25,74.57,88.2,99.5,7.48,39.1,40.7,21.0
2026-04-15 06:02:25,76.43,101.7,124.5,5.55,38.6,38.0,20.9
2026-04-15 06:02:25,76.02,86.2,108.8,6.61,39.1,37.1,21.0
2026-04-15 06:02:25,75.9,86.4,99.6,7.49,39.7,36.7,21.0
2026-04-15 06:02:25,76.28,84.0,96.2,7.65,39.1,42.6,21.0
2026-04-15 06:02:26,75.0,86.5,99.6,7.37,39.7,39.2,21.0
2026-04-15 06:02:26,75.51,85.6,97.9,7.54,39.1,42.6,21.0
2026-04-15 06:02:26,76.58,85.6,99.0,7.51,39.1,41.5,21.0
2026-04-15 06:02:26,75.34,88.3,100.8,7.35,39.7,41.5,21.0
2026-04-15 06:02:26,76.01,84.6,106.0,6.12,39.1,36.4,21.0
2026-04-15 06:02:26,76.66,85.1,99.2,7.52,39.1,38.5,21.0
2026-04-15 06:02:26,76.93,88.3,102.3,7.33,38.0,39.6,21.0
2026-04-15 06:02:27,74.52,86.5,109.6,6.06,39.1,33.8,21.0
2026-04-15 06:02:27,75.8,84.6,97.1,7.61,38.6,40.4,21.0
2026-04-15 06:02:27,76.4,89.0,103.6,7.27,39.1,42.1,21.0
2026-04-15 06:02:27,74.15,98.2,125.6,5.54,38.6,34.7,21.0
2026-04-15 06:02:27,76.24,85.4,108.4,6.7,39.1,35.6,21.0
2026-04-15 06:02:27,75.99,89.7,103.2,7.28,39.1,48.3,21.0
2026-04-15 06:02:28,76.03,88.0,111.0,6.06,39.7,30.8,21.0
2026-04-15 06:02:28,76.89,86.2,106.5,6.06,39.1,37.9,21.0
2026-04-15 06:02:28,79.33,83.9,96.8,7.63,39.7,39.2,21.0
2026-04-15 06:02:28,80.3,85.6,101.3,7.39,39.1,45.6,20.9
2026-04-15 06:02:28,82.69,84.8,97.6,7.56,39.7,41.2,21.0
2026-04-15 06:02:28,83.04,89.1,103.1,7.28,39.7,42.9,21.0
2026-04-15 06:02:28,83.02,94.4,117.4,5.82,40.2,28.1,21.0
2026-04-15 06:02:29,83.42,86.6,109.4,6.29,38.6,34.9,20.9
2026-04-15 06:02:29,83.16,89.4,102.1,7.34,39.1,34.7,21.0
2026-04-15 06:02:29,82.89,89.5,112.8,6.0,39.1,37.1,20.9
2026-04-15 06:02:29,83.15,101.4,124.5,5.61,39.1,32.8,20.9
