Timestamp,Avg_Conf(%),InferenceTime(s),TotalLatencyTime(s),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 02:50:16,85.19,0.271,0.294,3.0,81.0,90.2,20.1
2026-04-15 02:50:16,84.03,0.091,0.113,6.61,80.4,38.3,20.1
2026-04-15 02:50:16,84.11,0.089,0.113,6.03,78.8,36.9,20.1
2026-04-15 02:50:16,84.17,0.109,0.132,5.38,79.3,34.7,20.1
2026-04-15 02:50:16,84.48,0.12,0.143,5.64,78.8,45.1,20.2
2026-04-15 02:50:16,84.52,0.09,0.102,7.33,80.4,39.6,20.2
2026-04-15 02:50:17,84.6,0.095,0.118,5.82,79.3,35.8,20.3
2026-04-15 02:50:17,84.16,0.1,0.123,5.84,78.2,34.8,20.3
2026-04-15 02:50:17,84.36,0.107,0.129,5.76,78.8,35.8,20.3
2026-04-15 02:50:17,84.17,0.089,0.111,6.72,79.8,42.6,20.3
2026-04-15 02:50:17,83.91,0.095,0.117,5.79,79.8,39.7,20.3
2026-04-15 02:50:17,83.48,0.097,0.12,5.93,78.8,31.7,20.3
2026-04-15 02:50:18,83.85,0.094,0.115,6.11,78.2,38.5,20.3
2026-04-15 02:50:18,84.28,0.089,0.112,6.19,78.8,32.3,20.3
2026-04-15 02:50:18,83.9,0.109,0.131,5.38,79.3,44.0,20.4
2026-04-15 02:50:18,83.62,0.09,0.113,6.74,78.8,36.8,20.3
2026-04-15 02:50:18,84.52,0.103,0.127,5.56,80.4,38.0,20.3
2026-04-15 02:50:18,83.78,0.097,0.12,6.27,79.8,31.0,20.3
2026-04-15 02:50:19,84.2,0.096,0.119,6.03,80.4,35.4,20.3
2026-04-15 02:50:19,84.21,0.094,0.117,6.08,79.3,35.9,20.3
2026-04-15 02:50:19,84.35,0.096,0.119,5.92,79.8,32.3,20.3
2026-04-15 02:50:19,84.78,0.094,0.117,6.1,79.8,42.9,20.3
2026-04-15 02:50:19,84.01,0.102,0.125,5.72,78.8,33.8,20.3
2026-04-15 02:50:19,83.04,0.092,0.114,6.37,79.8,46.8,20.3
2026-04-15 02:50:20,83.92,0.089,0.112,6.11,78.2,36.9,20.3
2026-04-15 02:50:20,83.57,0.126,0.152,4.85,79.3,37.0,20.4
2026-04-15 02:50:20,84.22,0.086,0.109,6.36,79.8,33.9,20.4
2026-04-15 02:50:20,83.62,0.105,0.118,6.55,79.8,40.0,20.4
2026-04-15 02:50:20,83.73,0.089,0.112,6.66,79.8,37.9,20.4
2026-04-15 02:50:20,82.68,0.084,0.093,7.78,79.3,40.4,20.4
2026-04-15 02:50:21,83.46,0.084,0.098,7.53,80.4,41.2,20.4
2026-04-15 02:50:21,83.88,0.084,0.099,7.49,78.8,45.5,20.3
2026-04-15 02:50:21,83.43,0.085,0.099,7.46,80.4,42.3,20.4
2026-04-15 02:50:21,82.93,0.092,0.106,7.14,79.3,42.9,20.4
2026-04-15 02:50:21,83.03,0.106,0.129,5.56,79.3,32.9,20.3
2026-04-15 02:50:21,84.16,0.088,0.107,6.7,78.8,46.7,20.4
2026-04-15 02:50:21,84.76,0.085,0.104,6.12,80.4,37.9,20.3
2026-04-15 02:50:22,84.39,0.089,0.103,7.28,80.4,40.4,20.4
2026-04-15 02:50:22,84.23,0.092,0.115,5.88,80.4,37.9,20.4
2026-04-15 02:50:22,83.12,0.116,0.139,5.26,79.8,38.2,20.4
2026-04-15 02:50:22,83.3,0.085,0.102,7.36,79.3,36.5,20.4
2026-04-15 02:50:22,83.25,0.099,0.112,6.81,79.3,48.3,20.4
2026-04-15 02:50:22,83.42,0.085,0.108,6.56,79.3,40.3,20.4
2026-04-15 02:50:22,83.61,0.083,0.098,7.59,78.8,37.3,20.4
2026-04-15 02:50:23,82.56,0.089,0.104,7.17,79.8,45.6,20.4
2026-04-15 02:50:23,83.13,0.095,0.118,5.8,79.8,33.3,20.4
2026-04-15 02:50:23,83.4,0.096,0.12,5.95,79.8,35.8,20.4
2026-04-15 02:50:23,82.68,0.094,0.114,6.11,79.8,36.4,20.4
2026-04-15 02:50:23,83.05,0.104,0.122,5.66,78.8,44.1,20.4
2026-04-15 02:50:23,82.42,0.084,0.107,6.74,78.8,30.4,20.4
2026-04-15 02:50:24,83.19,0.085,0.098,7.54,80.4,40.8,20.4
2026-04-15 02:50:24,83.26,0.086,0.1,7.47,79.8,37.3,20.4
2026-04-15 02:50:24,82.4,0.103,0.117,6.63,80.4,40.7,20.4
2026-04-15 02:50:24,82.6,0.093,0.116,6.41,79.3,38.7,20.5
2026-04-15 02:50:24,83.26,0.099,0.122,5.77,79.3,38.9,20.5
2026-04-15 02:50:24,83.05,0.09,0.113,6.34,78.8,31.7,20.5
2026-04-15 02:50:25,83.71,0.113,0.136,5.29,79.3,38.5,20.6
2026-04-15 02:50:25,82.62,0.094,0.116,6.68,79.8,43.3,20.5
2026-04-15 02:50:25,82.3,0.088,0.109,6.31,78.8,37.1,20.6
2026-04-15 02:50:25,81.78,0.097,0.121,5.68,79.8,31.3,20.6
2026-04-15 02:50:25,82.66,0.104,0.121,5.78,79.8,38.6,20.6
2026-04-15 02:50:25,83.8,0.101,0.123,6.12,80.4,38.8,20.6
2026-04-15 02:50:26,82.92,0.134,0.153,4.99,78.8,40.8,20.6
2026-04-15 02:50:26,83.2,0.09,0.113,6.44,79.3,38.7,20.6
2026-04-15 02:50:26,83.1,0.092,0.115,5.92,79.8,36.2,20.7
2026-04-15 02:50:26,82.65,0.098,0.123,5.74,79.3,32.8,20.7
2026-04-15 02:50:26,82.84,0.086,0.109,6.52,79.8,36.1,20.7
2026-04-15 02:50:26,83.93,0.114,0.127,6.21,78.2,44.8,20.8
2026-04-15 02:50:27,83.16,0.112,0.13,6.08,78.2,40.0,20.8
2026-04-15 02:50:27,83.21,0.089,0.11,6.94,78.8,41.1,20.8
2026-04-15 02:50:27,84.07,0.092,0.113,5.93,79.8,38.2,20.9
2026-04-15 02:50:27,82.83,0.098,0.12,5.79,78.2,36.8,20.8
2026-04-15 02:50:27,83.0,0.102,0.125,5.84,78.8,42.6,20.8
2026-04-15 02:50:27,83.44,0.088,0.11,6.57,79.3,38.7,20.8
2026-04-15 02:50:28,82.78,0.087,0.11,6.02,78.8,33.8,20.9
2026-04-15 02:50:28,83.06,0.116,0.128,6.13,80.4,51.6,20.8
2026-04-15 02:50:28,83.01,0.094,0.109,6.98,79.8,40.7,20.8
2026-04-15 02:50:28,83.01,0.096,0.119,5.91,79.8,35.8,20.8
2026-04-15 02:50:28,83.55,0.113,0.133,5.46,79.3,38.4,20.8
2026-04-15 02:50:28,83.05,0.089,0.109,7.01,79.8,39.3,20.8
2026-04-15 02:50:28,82.59,0.108,0.131,5.4,80.4,35.6,20.8
2026-04-15 02:50:29,82.67,0.092,0.115,6.6,80.4,38.3,20.8
2026-04-15 02:50:29,81.42,0.091,0.114,6.04,79.3,40.3,20.8
2026-04-15 02:50:29,83.38,0.089,0.112,6.07,79.3,32.8,20.7
2026-04-15 02:50:29,83.64,0.09,0.113,5.99,79.8,31.1,20.7
2026-04-15 02:50:29,83.53,0.094,0.118,5.8,79.3,33.8,20.7
2026-04-15 02:50:29,82.64,0.088,0.111,6.28,78.8,38.5,20.7
2026-04-15 02:50:30,82.98,0.135,0.158,4.69,79.8,40.7,20.8
2026-04-15 02:50:30,83.21,0.095,0.118,6.28,79.3,35.5,20.8
2026-04-15 02:50:30,82.45,0.095,0.118,5.98,81.0,35.8,20.8
2026-04-15 02:50:30,82.61,0.085,0.107,6.41,80.4,38.1,20.8
2026-04-15 02:50:30,83.27,0.092,0.107,7.09,78.8,42.9,20.8
2026-04-15 02:50:30,81.46,0.099,0.122,5.76,78.2,36.2,20.9
2026-04-15 02:50:31,82.52,0.094,0.117,6.15,80.4,32.8,20.9
2026-04-15 02:50:31,82.16,0.098,0.121,5.89,79.8,34.8,20.9
2026-04-15 02:50:31,82.35,0.118,0.141,5.36,80.4,40.0,20.9
2026-04-15 02:50:31,82.5,0.109,0.122,6.38,79.3,39.3,21.0
2026-04-15 02:50:31,82.64,0.088,0.112,6.82,78.8,40.7,20.9
2026-04-15 02:50:31,81.62,0.096,0.119,5.75,79.8,35.8,20.9
2026-04-15 02:50:32,82.81,0.085,0.108,6.41,80.4,33.3,20.9
2026-04-15 02:50:32,83.38,0.089,0.102,7.11,81.0,49.0,20.9
2026-04-15 02:50:32,83.11,0.089,0.112,6.13,79.8,37.5,20.9
2026-04-15 02:50:32,82.9,0.126,0.149,4.91,79.3,42.2,20.8
2026-04-15 02:50:32,82.39,0.091,0.114,6.08,79.3,36.4,20.8
2026-04-15 02:50:32,83.67,0.086,0.109,6.19,78.8,35.4,20.8
2026-04-15 02:50:33,82.7,0.107,0.114,6.48,78.2,43.5,20.8
2026-04-15 02:50:33,82.6,0.092,0.115,6.57,79.8,36.7,20.9
2026-04-15 02:50:33,82.27,0.093,0.116,5.99,80.4,35.8,20.9
2026-04-15 02:50:33,82.54,0.087,0.11,6.21,79.8,44.4,20.9
2026-04-15 02:50:33,81.85,0.093,0.104,7.19,79.3,43.4,20.9
2026-04-15 02:50:33,81.87,0.091,0.115,6.04,79.3,37.9,20.9
2026-04-15 02:50:34,83.75,0.093,0.114,5.98,80.4,31.7,20.8
2026-04-15 02:50:34,82.73,0.086,0.108,6.25,80.4,37.9,20.8
2026-04-15 02:50:34,82.65,0.087,0.101,7.4,78.8,38.8,20.8
2026-04-15 02:50:34,82.62,0.097,0.12,5.68,79.8,37.5,20.8
2026-04-15 02:50:34,82.77,0.093,0.116,6.17,79.8,35.9,20.8
2026-04-15 02:50:34,83.14,0.091,0.113,6.06,79.3,33.9,20.8
2026-04-15 02:50:35,82.26,0.092,0.115,5.96,79.8,37.7,20.9
2026-04-15 02:50:35,83.28,0.122,0.144,5.09,79.3,38.5,20.9
2026-04-15 02:50:35,82.56,0.088,0.097,7.53,80.4,40.0,20.9
2026-04-15 02:50:35,83.52,0.114,0.121,6.3,81.0,45.9,20.9
2026-04-15 02:50:35,83.05,0.088,0.107,7.1,79.3,40.7,20.8
2026-04-15 02:50:35,83.9,0.087,0.11,6.03,79.8,33.8,20.9
2026-04-15 02:50:35,82.91,0.084,0.108,6.1,79.3,35.9,20.9
2026-04-15 02:50:36,82.28,0.084,0.099,7.53,80.4,41.8,20.9
2026-04-15 02:50:36,82.55,0.103,0.118,6.56,79.8,42.4,20.8
2026-04-15 02:50:36,81.96,0.092,0.115,6.44,78.8,36.1,20.8
2026-04-15 02:50:36,82.72,0.096,0.119,5.88,80.4,33.8,20.8
2026-04-15 02:50:36,82.76,0.092,0.115,6.14,78.8,35.4,20.9
2026-04-15 02:50:36,81.88,0.108,0.131,5.46,79.3,36.1,20.9
2026-04-15 02:50:37,83.47,0.093,0.115,6.63,80.4,38.6,20.9
2026-04-15 02:50:37,82.8,0.104,0.13,5.54,80.4,35.2,20.9
2026-04-15 02:50:37,82.89,0.107,0.13,6.0,80.4,35.9,20.9
2026-04-15 02:50:37,82.61,0.101,0.126,6.17,78.2,38.7,20.9
2026-04-15 02:50:37,82.21,0.148,0.17,4.71,79.3,49.4,21.0
2026-04-15 02:50:37,82.82,0.093,0.109,6.91,78.8,37.0,21.0
2026-04-15 02:50:38,81.2,0.09,0.113,6.08,79.8,38.6,21.0
2026-04-15 02:50:38,82.29,0.092,0.115,5.95,79.3,39.1,21.0
2026-04-15 02:50:38,82.59,0.085,0.108,6.26,81.0,34.4,21.0
2026-04-15 02:50:38,82.93,0.1,0.113,6.76,80.4,46.7,21.0
2026-04-15 02:50:38,83.15,0.112,0.135,5.6,79.8,38.0,21.0
2026-04-15 02:50:38,82.71,0.086,0.106,7.12,78.8,38.2,21.0
2026-04-15 02:50:39,82.26,0.089,0.101,7.34,80.4,44.4,21.0
2026-04-15 02:50:39,82.54,0.094,0.117,5.83,78.8,34.3,21.0
2026-04-15 02:50:39,83.14,0.084,0.108,6.32,78.8,32.3,21.0
2026-04-15 02:50:39,83.13,0.095,0.108,7.03,78.8,41.8,21.0
2026-04-15 02:50:39,82.9,0.083,0.106,6.44,79.8,32.8,21.0
2026-04-15 02:50:39,81.93,0.084,0.1,7.49,79.3,41.8,21.1
2026-04-15 02:50:39,82.22,0.117,0.133,5.99,79.8,47.0,21.1
2026-04-15 02:50:40,83.17,0.089,0.104,7.25,80.4,41.1,21.1
2026-04-15 02:50:40,82.66,0.098,0.121,5.67,79.3,40.0,21.1
2026-04-15 02:50:40,82.68,0.087,0.11,6.45,79.3,32.2,21.1
2026-04-15 02:50:40,82.74,0.099,0.111,6.84,79.3,45.8,21.0
2026-04-15 02:50:40,82.5,0.115,0.137,5.5,78.8,37.5,21.0
2026-04-15 02:50:40,81.93,0.088,0.106,7.14,79.3,38.6,21.1
2026-04-15 02:50:41,82.37,0.088,0.111,6.01,81.5,35.9,21.1
2026-04-15 02:50:41,82.45,0.104,0.129,5.44,80.4,39.2,21.1
2026-04-15 02:50:41,82.87,0.087,0.11,6.75,78.8,37.9,21.1
2026-04-15 02:50:41,82.81,0.087,0.099,7.53,80.4,41.2,21.1
2026-04-15 02:50:41,83.53,0.093,0.105,7.17,79.8,42.6,21.1
2026-04-15 02:50:41,82.0,0.117,0.14,5.25,80.4,34.7,21.1
2026-04-15 02:50:42,83.15,0.088,0.106,7.13,79.8,39.3,21.1
2026-04-15 02:50:42,81.67,0.101,0.104,6.93,79.8,51.8,21.1
2026-04-15 02:50:42,82.47,0.096,0.119,6.21,81.0,36.9,21.1
2026-04-15 02:50:42,82.92,0.104,0.126,5.67,79.8,40.3,21.0
2026-04-15 02:50:42,82.24,0.11,0.133,5.86,79.8,42.6,21.0
2026-04-15 02:50:42,83.03,0.104,0.124,6.21,79.3,42.4,21.0
2026-04-15 02:50:42,82.92,0.083,0.106,6.85,79.3,39.0,21.1
2026-04-15 02:50:43,82.86,0.12,0.136,5.87,80.4,42.4,21.1
2026-04-15 02:50:43,83.32,0.091,0.103,7.27,80.4,42.1,21.1
2026-04-15 02:50:43,82.46,0.099,0.122,5.74,80.4,35.7,21.1
2026-04-15 02:50:43,81.96,0.12,0.139,5.33,78.8,41.7,21.1
2026-04-15 02:50:43,83.14,0.086,0.098,7.54,79.8,41.5,21.1
2026-04-15 02:50:43,83.62,0.093,0.106,7.1,79.3,45.8,21.1
2026-04-15 02:50:44,83.37,0.09,0.113,6.11,79.8,33.9,21.1
2026-04-15 02:50:44,83.04,0.101,0.124,5.65,80.4,38.4,21.1
2026-04-15 02:50:44,82.97,0.107,0.13,5.8,79.3,37.7,21.1
2026-04-15 02:50:44,84.07,0.091,0.114,6.64,79.8,36.2,21.1
2026-04-15 02:50:44,83.54,0.096,0.118,5.84,79.8,36.8,21.1
2026-04-15 02:50:44,83.61,0.088,0.112,6.26,80.4,40.0,21.1
2026-04-15 02:50:45,82.38,0.093,0.116,5.86,79.8,37.7,21.1
2026-04-15 02:50:45,82.77,0.086,0.109,6.22,79.8,37.5,21.1
2026-04-15 02:50:45,82.15,0.105,0.117,6.6,80.4,42.6,21.1
2026-04-15 02:50:45,83.16,0.108,0.131,5.9,80.4,43.8,21.1
2026-04-15 02:50:45,82.4,0.088,0.112,6.8,79.3,35.6,21.1
2026-04-15 02:50:45,82.66,0.097,0.12,5.72,79.8,37.1,21.1
2026-04-15 02:50:46,82.7,0.092,0.115,6.18,79.8,36.5,21.1
2026-04-15 02:50:46,82.93,0.096,0.119,5.85,79.3,36.8,21.1
2026-04-15 02:50:46,82.38,0.097,0.12,5.98,79.8,37.9,21.1
2026-04-15 02:50:46,83.53,0.092,0.113,6.19,78.8,39.4,21.1
2026-04-15 02:50:46,82.98,0.108,0.131,5.47,79.3,37.8,21.0
2026-04-15 02:50:46,83.02,0.123,0.147,5.47,78.8,40.9,21.0
2026-04-15 02:50:47,83.24,0.282,0.286,3.07,81.5,93.8,20.3
2026-04-15 02:50:47,83.23,0.113,0.122,6.14,81.0,62.1,20.3
2026-04-15 02:50:47,83.11,0.115,0.134,5.94,79.3,45.7,20.3
2026-04-15 02:50:47,83.14,0.101,0.119,6.51,79.8,43.7,20.3
2026-04-15 02:50:47,82.56,0.11,0.133,5.72,78.8,36.4,20.3
2026-04-15 02:50:48,82.66,0.116,0.139,5.77,79.3,44.3,20.3
2026-04-15 02:50:48,82.62,0.089,0.105,7.18,79.8,38.2,20.3
2026-04-15 02:50:48,82.27,0.109,0.132,5.37,79.8,33.8,20.3
2026-04-15 02:50:48,82.7,0.095,0.117,6.47,81.0,37.3,20.3
2026-04-15 02:50:48,81.78,0.089,0.112,6.3,80.4,34.9,20.3
2026-04-15 02:50:48,82.26,0.088,0.111,6.02,80.4,36.4,20.3
2026-04-15 02:50:49,81.89,0.089,0.098,7.45,81.5,54.0,20.3
2026-04-15 02:50:49,83.15,0.09,0.113,5.96,78.2,34.8,20.3
2026-04-15 02:50:49,81.18,0.09,0.112,6.03,78.8,35.8,20.2
2026-04-15 02:50:49,82.97,0.088,0.112,6.05,79.3,29.5,20.2
2026-04-15 02:50:49,81.5,0.088,0.117,5.8,79.8,33.8,20.2
2026-04-15 02:50:49,81.9,0.096,0.119,5.89,79.3,37.7,20.2
2026-04-15 02:50:50,81.8,0.09,0.113,6.27,81.0,38.5,20.1
2026-04-15 02:50:50,82.5,0.115,0.138,5.23,80.4,39.7,20.1
2026-04-15 02:50:50,83.41,0.1,0.113,6.6,79.3,41.7,20.1
2026-04-15 02:50:50,83.51,0.089,0.113,6.4,79.8,41.7,20.1
2026-04-15 02:50:50,82.78,0.088,0.111,6.05,79.8,36.4,20.1
2026-04-15 02:50:50,82.3,0.088,0.111,6.02,79.3,39.4,20.1
2026-04-15 02:50:50,82.27,0.087,0.096,7.56,79.3,45.3,20.1
2026-04-15 02:50:51,82.95,0.091,0.105,7.17,79.8,41.5,20.1
2026-04-15 02:50:51,82.73,0.109,0.132,5.47,79.8,40.0,20.1
2026-04-15 02:50:51,82.92,0.088,0.11,6.85,79.3,36.8,20.1
2026-04-15 02:50:51,82.69,0.094,0.117,5.83,79.8,34.8,20.1
2026-04-15 02:50:51,83.03,0.089,0.113,6.14,79.3,33.8,20.1
2026-04-15 02:50:51,82.25,0.094,0.117,5.86,79.8,33.8,20.1
2026-04-15 02:50:52,82.45,0.089,0.112,6.18,79.8,34.4,20.1
2026-04-15 02:50:52,83.03,0.09,0.113,5.93,80.4,38.6,20.2
2026-04-15 02:50:52,83.14,0.107,0.13,5.47,79.8,42.3,20.1
2026-04-15 02:50:52,82.07,0.101,0.124,6.25,79.8,40.6,20.1
2026-04-15 02:50:52,82.13,0.089,0.119,6.17,79.8,35.9,20.2
2026-04-15 02:50:52,80.8,0.1,0.122,5.88,81.0,38.8,20.2
2026-04-15 02:50:53,83.14,0.094,0.117,6.21,79.8,36.9,20.2
2026-04-15 02:50:53,82.62,0.1,0.123,5.79,78.8,40.8,20.2
2026-04-15 02:50:53,82.07,0.088,0.112,6.45,78.8,35.5,20.2
2026-04-15 02:50:53,82.69,0.107,0.13,5.4,80.4,39.2,20.2
2026-04-15 02:50:53,83.06,0.106,0.129,6.05,79.8,29.3,20.2
2026-04-15 02:50:53,82.44,0.086,0.108,6.85,80.4,41.0,20.2
2026-04-15 02:50:54,81.92,0.087,0.101,7.39,79.3,45.5,20.2
2026-04-15 02:50:54,80.65,0.098,0.117,5.65,79.3,42.9,20.3
2026-04-15 02:50:54,82.09,0.097,0.121,6.02,78.8,35.4,20.3
2026-04-15 02:50:54,83.07,0.09,0.113,6.28,79.3,33.3,20.3
2026-04-15 02:50:54,81.93,0.093,0.116,5.91,78.8,37.3,20.4
2026-04-15 02:50:54,81.94,0.095,0.118,5.91,79.3,33.8,20.4
2026-04-15 02:50:55,81.95,0.089,0.111,6.18,79.3,32.2,20.4
2026-04-15 02:50:55,82.27,0.119,0.143,5.09,79.8,37.3,20.4
2026-04-15 02:50:55,83.01,0.101,0.113,6.79,79.8,39.7,20.4
2026-04-15 02:50:55,82.57,0.088,0.108,6.53,79.8,43.8,20.4
2026-04-15 02:50:55,81.98,0.088,0.111,6.0,81.5,32.3,20.4
2026-04-15 02:50:55,82.13,0.09,0.11,5.91,78.8,32.8,20.4
2026-04-15 02:50:56,83.42,0.101,0.132,5.38,79.3,34.2,20.4
2026-04-15 02:50:56,82.49,0.089,0.112,6.85,79.8,39.7,20.4
2026-04-15 02:50:56,83.22,0.089,0.097,7.49,80.4,57.4,20.4
2026-04-15 02:50:56,83.12,0.087,0.11,6.08,79.8,37.3,20.4
2026-04-15 02:50:56,82.28,0.088,0.1,7.44,80.4,43.6,20.4
2026-04-15 02:50:56,82.93,0.087,0.105,6.05,80.4,36.4,20.4
2026-04-15 02:50:56,82.33,0.087,0.099,7.52,81.0,38.5,20.4
2026-04-15 02:50:57,81.75,0.098,0.103,6.91,80.4,44.8,20.4
2026-04-15 02:50:57,82.47,0.099,0.122,5.97,80.4,35.8,20.4
2026-04-15 02:50:57,82.57,0.094,0.115,6.19,80.4,33.3,20.4
2026-04-15 02:50:57,82.52,0.091,0.115,6.1,79.8,36.5,20.4
2026-04-15 02:50:57,81.08,0.108,0.115,6.66,80.4,44.8,20.5
2026-04-15 02:50:57,81.82,0.097,0.12,6.45,81.0,38.1,20.5
2026-04-15 02:50:58,81.45,0.1,0.123,5.89,79.3,36.4,20.5
2026-04-15 02:50:58,81.49,0.086,0.11,6.52,79.8,38.7,20.4
2026-04-15 02:50:58,82.08,0.088,0.1,7.4,79.8,43.4,20.4
2026-04-15 02:50:58,83.78,0.111,0.133,5.3,80.4,37.8,20.4
2026-04-15 02:50:58,83.69,0.089,0.111,6.91,80.4,41.4,20.4
2026-04-15 02:50:58,84.42,0.09,0.099,7.46,81.0,46.3,20.4
2026-04-15 02:50:59,83.55,0.091,0.114,5.94,81.0,35.8,20.4
2026-04-15 02:50:59,83.83,0.096,0.119,5.84,80.4,35.3,20.4
2026-04-15 02:50:59,83.85,0.096,0.119,6.0,80.4,35.9,20.4
2026-04-15 02:50:59,83.76,0.102,0.126,5.77,79.8,36.8,20.4
2026-04-15 02:50:59,83.63,0.124,0.147,5.33,79.8,39.7,20.4
2026-04-15 02:50:59,84.27,0.087,0.11,6.13,79.8,32.3,20.5
2026-04-15 02:51:00,83.94,0.086,0.098,7.55,80.4,41.2,20.5
2026-04-15 02:51:00,84.32,0.103,0.116,6.65,81.0,45.0,20.5
2026-04-15 02:51:00,83.82,0.098,0.121,6.2,81.5,38.5,20.5
2026-04-15 02:51:00,84.27,0.085,0.103,6.44,80.4,38.7,20.5
2026-04-15 02:51:00,83.77,0.103,0.114,6.7,79.8,46.0,20.5
2026-04-15 02:51:00,83.64,0.096,0.118,6.24,79.3,46.9,20.5
2026-04-15 02:51:00,84.39,0.091,0.114,6.22,79.8,31.7,20.5
2026-04-15 02:51:01,84.24,0.102,0.125,5.62,80.4,38.0,20.5
2026-04-15 02:51:01,84.99,0.092,0.115,6.38,79.3,35.6,20.5
2026-04-15 02:51:01,85.19,0.088,0.112,6.13,80.4,36.5,20.5
2026-04-15 02:51:01,84.41,0.105,0.128,5.49,79.3,37.5,20.5
2026-04-15 02:51:01,85.62,0.092,0.115,6.5,79.3,31.6,20.5
2026-04-15 02:51:01,83.85,0.109,0.131,5.44,78.8,38.2,20.5
2026-04-15 02:51:02,83.38,0.089,0.112,6.8,79.8,39.7,20.5
2026-04-15 02:51:02,83.18,0.1,0.124,5.63,79.8,34.3,20.5
2026-04-15 02:51:02,82.0,0.105,0.128,5.83,79.8,35.3,20.6
2026-04-15 02:51:02,84.13,0.114,0.137,5.71,80.4,42.9,20.6
2026-04-15 02:51:02,83.68,0.088,0.107,7.11,80.4,43.9,20.6
2026-04-15 02:51:02,83.59,0.117,0.118,6.18,81.0,48.4,20.6
2026-04-15 02:51:03,83.22,0.096,0.112,6.83,81.5,40.7,20.6
2026-04-15 02:51:03,82.79,0.093,0.117,6.1,79.8,36.9,20.6
2026-04-15 02:51:03,83.34,0.094,0.116,5.99,79.8,40.6,20.6
2026-04-15 02:51:03,83.06,0.09,0.109,6.13,79.8,36.5,20.7
2026-04-15 02:51:03,82.27,0.119,0.142,5.12,79.8,35.9,20.7
2026-04-15 02:51:03,82.94,0.094,0.108,7.06,81.5,40.4,20.7
2026-04-15 02:51:04,82.53,0.1,0.122,5.79,79.3,40.8,20.7
2026-04-15 02:51:04,83.59,0.098,0.121,6.08,81.0,33.9,20.7
2026-04-15 02:51:04,83.49,0.089,0.11,6.34,82.0,37.1,20.8
2026-04-15 02:51:04,83.27,0.083,0.106,6.23,79.8,33.9,20.8
2026-04-15 02:51:04,82.95,0.085,0.101,7.42,81.0,38.9,20.8
2026-04-15 02:51:04,83.52,0.125,0.137,5.77,80.4,44.8,20.9
2026-04-15 02:51:05,84.7,0.103,0.126,5.6,82.0,38.4,20.9
2026-04-15 02:51:05,83.45,0.112,0.135,5.7,81.0,38.2,20.9
2026-04-15 02:51:05,84.54,0.11,0.13,6.08,79.8,39.1,20.9
2026-04-15 02:51:05,85.6,0.104,0.127,6.23,79.8,42.2,21.0
2026-04-15 02:51:05,84.8,0.09,0.113,6.57,78.8,31.6,21.0
2026-04-15 02:51:05,84.41,0.095,0.12,5.76,80.4,41.3,20.9
2026-04-15 02:51:06,84.07,0.091,0.111,6.22,79.8,34.9,20.9
2026-04-15 02:51:06,83.42,0.105,0.127,5.53,79.3,35.7,20.9
2026-04-15 02:51:06,84.03,0.09,0.113,6.6,80.4,39.7,20.9
2026-04-15 02:51:06,83.24,0.104,0.122,5.53,81.0,39.1,20.9
2026-04-15 02:51:06,83.8,0.09,0.113,6.56,79.8,38.7,20.9
2026-04-15 02:51:06,83.99,0.094,0.117,5.85,80.4,32.8,20.9
2026-04-15 02:51:07,84.0,0.088,0.111,6.25,80.4,33.3,20.9
2026-04-15 02:51:07,83.88,0.088,0.1,7.45,79.3,46.3,20.9
2026-04-15 02:51:07,84.14,0.114,0.125,6.28,79.3,40.0,20.9
2026-04-15 02:51:07,82.07,0.087,0.103,7.2,81.5,40.7,20.9
2026-04-15 02:51:07,83.64,0.095,0.107,7.05,80.4,46.4,20.9
2026-04-15 02:51:07,83.2,0.107,0.13,5.6,81.5,35.7,20.9
2026-04-15 02:51:07,82.84,0.096,0.12,6.4,80.4,39.1,20.9
2026-04-15 02:51:08,82.88,0.108,0.131,5.63,81.5,36.9,20.9
2026-04-15 02:51:08,83.18,0.092,0.114,6.67,79.3,38.3,20.8
2026-04-15 02:51:08,82.83,0.095,0.118,5.88,81.0,35.8,20.8
2026-04-15 02:51:08,83.03,0.102,0.124,5.74,79.8,40.6,20.9
2026-04-15 02:51:08,82.91,0.085,0.107,6.71,81.5,39.0,20.9
2026-04-15 02:51:08,83.13,0.105,0.12,6.5,79.3,43.5,20.9
2026-04-15 02:51:09,82.96,0.085,0.108,6.84,81.0,33.3,20.9
2026-04-15 02:51:09,83.37,0.092,0.105,7.12,79.8,44.8,20.9
2026-04-15 02:51:09,82.27,0.091,0.113,6.06,80.4,37.9,20.9
2026-04-15 02:51:09,82.86,0.085,0.109,6.19,79.8,37.9,20.8
2026-04-15 02:51:09,83.41,0.093,0.107,7.09,81.0,42.6,20.8
2026-04-15 02:51:09,83.38,0.085,0.108,6.32,80.4,31.1,20.8
2026-04-15 02:51:10,84.16,0.11,0.124,6.31,79.8,43.5,20.8
2026-04-15 02:51:10,82.74,0.086,0.108,6.94,79.8,36.8,20.8
2026-04-15 02:51:10,82.09,0.09,0.101,7.37,81.5,49.1,20.8
2026-04-15 02:51:10,83.01,0.115,0.138,5.21,80.4,38.2,20.8
2026-04-15 02:51:10,82.44,0.096,0.113,6.79,79.8,42.4,20.8
2026-04-15 02:51:10,82.71,0.094,0.117,6.1,80.4,37.9,20.9
